scenario_id,events,operating_cost,operating_cost_M,unmet_tons,status,solve_time_s
4669,"[[0, 3, 6], [0, 15, 5]]",3507648617.647059,3507.648617647059,300.0,optimal,0.0020940303802490234
4670,"[[0, 3, 6], [0, 15, 6]]",3507708617.647059,3507.708617647059,300.0,optimal,0.0020742416381835938
4671,"[[0, 3, 6], [0, 16, 2]]",3507400225.2100844,3507.4002252100845,300.0,optimal,0.0018019676208496094
4672,"[[0, 3, 6], [0, 16, 3]]",3507474902.521008,3507.474902521008,300.0,optimal,0.0018529891967773438
4673,"[[0, 3, 6], [0, 16, 4]]",3507568302.240896,3507.568302240896,300.0,optimal,0.0019147396087646484
4674,"[[0, 3, 6], [0, 16, 5]]",3507628302.240896,3507.628302240896,300.0,optimal,0.0020170211791992188
4675,"[[0, 3, 6], [0, 16, 6]]",3507688302.240896,3507.688302240896,300.0,optimal,0.0020487308502197266
4676,"[[0, 3, 6], [0, 17, 2]]",3507401033.333334,3507.401033333334,300.0,optimal,0.0018157958984375
4677,"[[0, 3, 6], [0, 17, 3]]",3507489248.4593835,3507.4892484593834,300.0,optimal,0.0018939971923828125
4678,"[[0, 3, 6], [0, 17, 4]]",3507549248.459384,3507.5492484593838,300.0,optimal,0.0019421577453613281
4679,"[[0, 3, 6], [0, 17, 5]]",3507609248.459384,3507.609248459384,300.0,optimal,0.00201416015625
4680,"[[0, 3, 6], [0, 17, 6]]",3507609248.459384,3507.609248459384,300.0,optimal,0.002553701400756836
4681,"[[0, 3, 6], [0, 18, 2]]",3507414725.2100844,3507.4147252100843,300.0,optimal,0.0018668174743652344
4682,"[[0, 3, 6], [0, 18, 3]]",3507474725.210084,3507.4747252100838,300.0,optimal,0.001992940902709961
4683,"[[0, 3, 6], [0, 18, 4]]",3507534725.210084,3507.534725210084,300.0,optimal,0.002228975296020508
4684,"[[0, 3, 6], [0, 18, 5]]",3507534725.210084,3507.534725210084,300.0,optimal,0.0019199848175048828
4685,"[[0, 3, 6], [0, 18, 6]]",3507534725.210084,3507.534725210084,300.0,optimal,0.00189208984375
4686,"[[0, 3, 6], [0, 19, 2]]",3507401356.0224094,3507.4013560224093,300.0,optimal,0.001814126968383789
4687,"[[0, 3, 6], [0, 19, 3]]",3507461356.022409,3507.461356022409,300.0,optimal,0.00185394287109375
4688,"[[0, 3, 6], [0, 19, 4]]",3507461356.022409,3507.461356022409,300.0,optimal,0.0019109249114990234
4689,"[[0, 3, 6], [0, 19, 5]]",3507461356.022409,3507.461356022409,300.0,optimal,0.0019161701202392578
4690,"[[0, 3, 6], [0, 20, 2]]",3507390356.0224094,3507.3903560224094,300.0,optimal,0.001851797103881836
4691,"[[0, 3, 6], [0, 20, 3]]",3507390356.0224094,3507.3903560224094,300.0,optimal,0.001844167709350586
4692,"[[0, 3, 6], [0, 20, 4]]",3507390356.0224094,3507.3903560224094,300.0,optimal,0.0018298625946044922
4693,"[[0, 3, 6], [0, 21, 2]]",3507327739.7759104,3507.3277397759102,300.0,optimal,0.0018231868743896484
4694,"[[0, 3, 6], [0, 21, 3]]",3507327739.7759104,3507.3277397759102,300.0,optimal,0.0017998218536376953
4695,"[[0, 3, 6], [0, 22, 2]]",3507309539.2156863,3507.3095392156865,300.0,optimal,0.001814126968383789
4696,"[[0, 3, 6], [1, 0, 2]]",3507309539.2156863,3507.3095392156865,300.0,optimal,0.0017390251159667969
4697,"[[0, 3, 6], [1, 0, 3]]",3507309539.2156863,3507.3095392156865,300.0,optimal,0.0018024444580078125
4698,"[[0, 3, 6], [1, 0, 4]]",3507309539.2156863,3507.3095392156865,300.0,optimal,0.0017778873443603516
4699,"[[0, 3, 6], [1, 0, 5]]",3507309539.2156863,3507.3095392156865,300.0,optimal,0.0017969608306884766
4700,"[[0, 3, 6], [1, 0, 6]]",3508044963.585435,3508.0449635854347,300.0,optimal,0.0018088817596435547
4701,"[[0, 3, 6], [1, 1, 2]]",3507309539.2156863,3507.3095392156865,300.0,optimal,0.0017368793487548828
4702,"[[0, 3, 6], [1, 1, 3]]",3507309539.2156863,3507.3095392156865,300.0,optimal,0.0017969608306884766
4703,"[[0, 3, 6], [1, 1, 4]]",3507309539.2156863,3507.3095392156865,300.0,optimal,0.0017879009246826172
4704,"[[0, 3, 6], [1, 1, 5]]",3507521101.6806726,3507.5211016806725,300.0,optimal,0.0018203258514404297
4705,"[[0, 3, 6], [1, 1, 6]]",3508658186.27451,3508.6581862745097,300.0,optimal,0.001809835433959961
4706,"[[0, 3, 6], [1, 2, 2]]",3507309539.2156863,3507.3095392156865,300.0,optimal,0.0017330646514892578
4707,"[[0, 3, 6], [1, 2, 3]]",3507309539.2156863,3507.3095392156865,300.0,optimal,0.001798868179321289
4708,"[[0, 3, 6], [1, 2, 4]]",3507516763.0252104,3507.5167630252104,300.0,optimal,0.0017719268798828125
4709,"[[0, 3, 6], [1, 2, 5]]",3508653847.619048,3508.653847619048,300.0,optimal,0.001786947250366211
4710,"[[0, 3, 6], [1, 2, 6]]",3509811947.6190476,3509.8119476190477,300.0,optimal,0.0018131732940673828
4711,"[[0, 3, 6], [1, 3, 2]]",3507309539.2156863,3507.3095392156865,300.0,optimal,0.0017330646514892578
4712,"[[0, 3, 6], [1, 3, 3]]",3507512108.9635854,3507.5121089635854,300.0,optimal,0.001783132553100586
4713,"[[0, 3, 6], [1, 3, 4]]",3508649508.9635854,3508.6495089635855,300.0,optimal,0.0017862319946289062
4714,"[[0, 3, 6], [1, 3, 5]]",3509807608.9635854,3509.807608963585,300.0,optimal,0.0017981529235839844
4715,"[[0, 3, 6], [1, 3, 6]]",5210097608.963585,5210.097608963585,470.0,optimal,0.0018839836120605469
4716,"[[0, 3, 6], [1, 4, 2]]",3507320324.089636,3507.320324089636,300.0,optimal,0.0017209053039550781
4717,"[[0, 3, 6], [1, 4, 3]]",3507534608.9635854,3507.5346089635855,300.0,optimal,0.001811981201171875
4718,"[[0, 3, 6], [1, 4, 4]]",3508675008.9635854,3508.6750089635852,300.0,optimal,0.001825094223022461
4719,"[[0, 3, 6], [1, 4, 5]]",3509828208.9635854,3509.8282089635854,300.0,optimal,0.0018100738525390625
4720,"[[0, 3, 6], [1, 4, 6]]",3509828208.9635854,3509.8282089635854,300.0,optimal,0.0018341541290283203
4721,"[[0, 3, 6], [1, 5, 2]]",3507332324.089636,3507.3323240896357,300.0,optimal,0.001744985580444336
4722,"[[0, 3, 6], [1, 5, 3]]",3507554608.9635854,3507.5546089635855,300.0,optimal,0.0018351078033447266
4723,"[[0, 3, 6], [1, 5, 4]]",3508695008.9635854,3508.695008963585,300.0,optimal,0.0018491744995117188
4724,"[[0, 3, 6], [1, 5, 5]]",3508695008.9635854,3508.695008963585,300.0,optimal,0.001810312271118164
4725,"[[0, 3, 6], [1, 5, 6]]",3508695008.9635854,3508.695008963585,300.0,optimal,0.0018241405487060547
4726,"[[0, 3, 6], [1, 6, 2]]",3507344270.3081236,3507.3442703081237,300.0,optimal,0.0017430782318115234
4727,"[[0, 3, 6], [1, 6, 3]]",3507574608.9635854,3507.5746089635854,300.0,optimal,0.001825094223022461
4728,"[[0, 3, 6], [1, 6, 4]]",3507574608.9635854,3507.5746089635854,300.0,optimal,0.0018630027770996094
4729,"[[0, 3, 6], [1, 6, 5]]",3507574608.9635854,3507.5746089635854,300.0,optimal,0.0017940998077392578
4730,"[[0, 3, 6], [1, 6, 6]]",3507574608.9635854,3507.5746089635854,300.0,optimal,0.0018100738525390625
4731,"[[0, 3, 6], [1, 7, 2]]",3507358270.3081236,3507.358270308124,300.0,optimal,0.001790761947631836
4732,"[[0, 3, 6], [1, 7, 3]]",3507358270.3081236,3507.358270308124,300.0,optimal,0.0018401145935058594
4733,"[[0, 3, 6], [1, 7, 4]]",3507358270.3081236,3507.358270308124,300.0,optimal,0.0018329620361328125
4734,"[[0, 3, 6], [1, 7, 5]]",3507358270.3081236,3507.358270308124,300.0,optimal,0.0018210411071777344
4735,"[[0, 3, 6], [1, 7, 6]]",3507358270.3081236,3507.358270308124,300.0,optimal,0.0018477439880371094
4736,"[[0, 3, 6], [1, 8, 2]]",3507328539.2156863,3507.3285392156863,300.0,optimal,0.0017728805541992188
4737,"[[0, 3, 6], [1, 8, 3]]",3507328539.2156863,3507.3285392156863,300.0,optimal,0.0017969608306884766
4738,"[[0, 3, 6], [1, 8, 4]]",3507328539.2156863,3507.3285392156863,300.0,optimal,0.0017893314361572266
4739,"[[0, 3, 6], [1, 8, 5]]",3507328539.2156863,3507.3285392156863,300.0,optimal,0.0017821788787841797
4740,"[[0, 3, 6], [1, 8, 6]]",3507328539.2156863,3507.3285392156863,300.0,optimal,0.001814126968383789
4741,"[[0, 3, 6], [1, 9, 2]]",3507309539.2156863,3507.3095392156865,300.0,optimal,0.0017380714416503906
4742,"[[0, 3, 6], [1, 9, 3]]",3507309539.2156863,3507.3095392156865,300.0,optimal,0.0018110275268554688
4743,"[[0, 3, 6], [1, 9, 4]]",3507309539.2156863,3507.3095392156865,300.0,optimal,0.0017778873443603516
4744,"[[0, 3, 6], [1, 9, 5]]",3507309539.2156863,3507.3095392156865,300.0,optimal,0.0018749237060546875
4745,"[[0, 3, 6], [1, 9, 6]]",3507309539.2156863,3507.3095392156865,300.0,optimal,0.0018041133880615234
4746,"[[0, 3, 6], [1, 10, 2]]",3507309539.2156863,3507.3095392156865,300.0,optimal,0.0020792484283447266
4747,"[[0, 3, 6], [1, 10, 3]]",3507309539.2156863,3507.3095392156865,300.0,optimal,0.0018057823181152344
4748,"[[0, 3, 6], [1, 10, 4]]",3507309539.2156863,3507.3095392156865,300.0,optimal,0.0018210411071777344
4749,"[[0, 3, 6], [1, 10, 5]]",3507309539.2156863,3507.3095392156865,300.0,optimal,0.0017139911651611328
4750,"[[0, 3, 6], [1, 10, 6]]",3507309539.2156863,3507.3095392156865,300.0,optimal,0.001683950424194336
4751,"[[0, 3, 6], [1, 11, 2]]",3507309539.2156863,3507.3095392156865,300.0,optimal,0.001631021499633789
4752,"[[0, 3, 6], [1, 11, 3]]",3507309539.2156863,3507.3095392156865,300.0,optimal,0.0016999244689941406
4753,"[[0, 3, 6], [1, 11, 4]]",3507309539.2156863,3507.3095392156865,300.0,optimal,0.0016698837280273438
4754,"[[0, 3, 6], [1, 11, 5]]",3507309539.2156863,3507.3095392156865,300.0,optimal,0.00174713134765625
4755,"[[0, 3, 6], [1, 11, 6]]",3507309539.2156863,3507.3095392156865,300.0,optimal,0.0017538070678710938
4756,"[[0, 3, 6], [1, 12, 2]]",3507309539.2156863,3507.3095392156865,300.0,optimal,0.0016977787017822266
4757,"[[0, 3, 6], [1, 12, 3]]",3507309539.2156863,3507.3095392156865,300.0,optimal,0.0017657279968261719
4758,"[[0, 3, 6], [1, 12, 4]]",3507309539.2156863,3507.3095392156865,300.0,optimal,0.0017461776733398438
4759,"[[0, 3, 6], [1, 12, 5]]",3507309539.2156863,3507.3095392156865,300.0,optimal,0.0017499923706054688
4760,"[[0, 3, 6], [1, 12, 6]]",3507309539.2156863,3507.3095392156865,300.0,optimal,0.0017609596252441406
4761,"[[0, 3, 6], [1, 13, 2]]",3507309539.2156863,3507.3095392156865,300.0,optimal,0.001705169677734375
4762,"[[0, 3, 6], [1, 13, 3]]",3507309539.2156863,3507.3095392156865,300.0,optimal,0.0017740726470947266
4763,"[[0, 3, 6], [1, 13, 4]]",3507309539.2156863,3507.3095392156865,300.0,optimal,0.0017399787902832031
4764,"[[0, 3, 6], [1, 13, 5]]",3507309539.2156863,3507.3095392156865,300.0,optimal,0.001766204833984375
4765,"[[0, 3, 6], [1, 13, 6]]",3507309539.2156863,3507.3095392156865,300.0,optimal,0.0017590522766113281
4766,"[[0, 3, 6], [1, 14, 2]]",3507309539.2156863,3507.3095392156865,300.0,optimal,0.0017011165618896484
4767,"[[0, 3, 6], [1, 14, 3]]",3507309539.2156863,3507.3095392156865,300.0,optimal,0.0017588138580322266
4768,"[[0, 3, 6], [1, 14, 4]]",3507309539.2156863,3507.3095392156865,300.0,optimal,0.0017437934875488281
4769,"[[0, 3, 6], [1, 14, 5]]",3507309539.2156863,3507.3095392156865,300.0,optimal,0.0017499923706054688
4770,"[[0, 3, 6], [1, 14, 6]]",3507309539.2156863,3507.3095392156865,300.0,optimal,0.0017647743225097656
4771,"[[0, 3, 6], [1, 15, 2]]",3507309539.2156863,3507.3095392156865,300.0,optimal,0.0017080307006835938
4772,"[[0, 3, 6], [1, 15, 3]]",3507309539.2156863,3507.3095392156865,300.0,optimal,0.001764059066772461
4773,"[[0, 3, 6], [1, 15, 4]]",3507309539.2156863,3507.3095392156865,300.0,optimal,0.0017409324645996094
4774,"[[0, 3, 6], [1, 15, 5]]",3507309539.2156863,3507.3095392156865,300.0,optimal,0.0017549991607666016
4775,"[[0, 3, 6], [1, 15, 6]]",3507309539.2156863,3507.3095392156865,300.0,optimal,0.001767873764038086
4776,"[[0, 3, 6], [1, 16, 2]]",3507309539.2156863,3507.3095392156865,300.0,optimal,0.0017070770263671875
4777,"[[0, 3, 6], [1, 16, 3]]",3507309539.2156863,3507.3095392156865,300.0,optimal,0.0017647743225097656
4778,"[[0, 3, 6], [1, 16, 4]]",3507309539.2156863,3507.3095392156865,300.0,optimal,0.0017473697662353516
4779,"[[0, 3, 6], [1, 16, 5]]",3507309539.2156863,3507.3095392156865,300.0,optimal,0.001750946044921875
4780,"[[0, 3, 6], [1, 16, 6]]",3507309539.2156863,3507.3095392156865,300.0,optimal,0.0017619132995605469
4781,"[[0, 3, 6], [1, 17, 2]]",3507309539.2156863,3507.3095392156865,300.0,optimal,0.0017011165618896484
4782,"[[0, 3, 6], [1, 17, 3]]",3507309539.2156863,3507.3095392156865,300.0,optimal,0.0017688274383544922
4783,"[[0, 3, 6], [1, 17, 4]]",3507309539.2156863,3507.3095392156865,300.0,optimal,0.0017421245574951172
4784,"[[0, 3, 6], [1, 17, 5]]",3507309539.2156863,3507.3095392156865,300.0,optimal,0.0017580986022949219
4785,"[[0, 3, 6], [1, 17, 6]]",3507309539.2156863,3507.3095392156865,300.0,optimal,0.0017437934875488281
4786,"[[0, 3, 6], [1, 18, 2]]",3507309539.2156863,3507.3095392156865,300.0,optimal,0.0017070770263671875
4787,"[[0, 3, 6], [1, 18, 3]]",3507309539.2156863,3507.3095392156865,300.0,optimal,0.001760721206665039
4788,"[[0, 3, 6], [1, 18, 4]]",3507309539.2156863,3507.3095392156865,300.0,optimal,0.0017459392547607422
4789,"[[0, 3, 6], [1, 18, 5]]",3507309539.2156863,3507.3095392156865,300.0,optimal,0.0017299652099609375
4790,"[[0, 3, 6], [1, 18, 6]]",3507309539.2156863,3507.3095392156865,300.0,optimal,0.0017309188842773438
4791,"[[0, 3, 6], [1, 19, 2]]",3507309539.2156863,3507.3095392156865,300.0,optimal,0.0017001628875732422
4792,"[[0, 3, 6], [1, 19, 3]]",3507309539.2156863,3507.3095392156865,300.0,optimal,0.0017731189727783203
4793,"[[0, 3, 6], [1, 19, 4]]",3507309539.2156863,3507.3095392156865,300.0,optimal,0.0017611980438232422
4794,"[[0, 3, 6], [1, 19, 5]]",3507309539.2156863,3507.3095392156865,300.0,optimal,0.0017552375793457031
4795,"[[0, 3, 6], [1, 20, 2]]",3507309539.2156863,3507.3095392156865,300.0,optimal,0.001695871353149414
4796,"[[0, 3, 6], [1, 20, 3]]",3507309539.2156863,3507.3095392156865,300.0,optimal,0.0016870498657226562
4797,"[[0, 3, 6], [1, 20, 4]]",3507309539.2156863,3507.3095392156865,300.0,optimal,0.0016810894012451172
4798,"[[0, 3, 6], [1, 21, 2]]",3507309539.2156863,3507.3095392156865,300.0,optimal,0.0017778873443603516
4799,"[[0, 3, 6], [1, 21, 3]]",3507309539.2156863,3507.3095392156865,300.0,optimal,0.0017616748809814453
4800,"[[0, 3, 6], [1, 22, 2]]",3507309539.2156863,3507.3095392156865,300.0,optimal,0.0017809867858886719
4801,"[[0, 3, 6], [2, 0, 1]]",3507309539.2156863,3507.3095392156865,300.0,optimal,0.0017600059509277344
4802,"[[0, 3, 6], [2, 0, 2]]",3507309539.2156863,3507.3095392156865,300.0,optimal,0.0016980171203613281
4803,"[[0, 3, 6], [2, 1, 1]]",3507309539.2156863,3507.3095392156865,300.0,optimal,0.0017719268798828125
4804,"[[0, 3, 6], [2, 1, 2]]",3507309539.2156863,3507.3095392156865,300.0,optimal,0.0017020702362060547
4805,"[[0, 3, 6], [2, 2, 1]]",3507309539.2156863,3507.3095392156865,300.0,optimal,0.0017600059509277344
4806,"[[0, 3, 6], [2, 2, 2]]",3507309539.2156863,3507.3095392156865,300.0,optimal,0.0017011165618896484
4807,"[[0, 3, 6], [2, 3, 1]]",3507309539.2156863,3507.3095392156865,300.0,optimal,0.0017580986022949219
4808,"[[0, 3, 6], [2, 3, 2]]",3507309539.2156863,3507.3095392156865,300.0,optimal,0.0016951560974121094
4809,"[[0, 3, 6], [2, 4, 1]]",3507309539.2156863,3507.3095392156865,300.0,optimal,0.0017578601837158203
4810,"[[0, 3, 6], [2, 4, 2]]",3507309539.2156863,3507.3095392156865,300.0,optimal,0.0016989707946777344
4811,"[[0, 3, 6], [2, 5, 1]]",3507309539.2156863,3507.3095392156865,300.0,optimal,0.0017621517181396484
4812,"[[0, 3, 6], [2, 5, 2]]",3507309539.2156863,3507.3095392156865,300.0,optimal,0.0016961097717285156
4813,"[[0, 3, 6], [2, 6, 1]]",3507309539.2156863,3507.3095392156865,300.0,optimal,0.0017552375793457031
4814,"[[0, 3, 6], [2, 6, 2]]",3507309539.2156863,3507.3095392156865,300.0,optimal,0.001695871353149414
4815,"[[0, 3, 6], [2, 7, 1]]",3507309539.2156863,3507.3095392156865,300.0,optimal,0.0017609596252441406
4816,"[[0, 3, 6], [2, 7, 2]]",3507309539.2156863,3507.3095392156865,300.0,optimal,0.0016970634460449219
4817,"[[0, 3, 6], [2, 8, 1]]",3507309539.2156863,3507.3095392156865,300.0,optimal,0.0017528533935546875
4818,"[[0, 3, 6], [2, 8, 2]]",3507309539.2156863,3507.3095392156865,300.0,optimal,0.0017020702362060547
4819,"[[0, 3, 6], [2, 9, 1]]",3507309539.2156863,3507.3095392156865,300.0,optimal,0.0017600059509277344
4820,"[[0, 3, 6], [2, 9, 2]]",3507309539.2156863,3507.3095392156865,300.0,optimal,0.0016951560974121094
4821,"[[0, 3, 6], [2, 10, 1]]",3507309539.2156863,3507.3095392156865,300.0,optimal,0.0017561912536621094
4822,"[[0, 3, 6], [2, 10, 2]]",3507309539.2156863,3507.3095392156865,300.0,optimal,0.0016961097717285156
4823,"[[0, 3, 6], [2, 11, 1]]",3507309539.2156863,3507.3095392156865,300.0,optimal,0.001756906509399414
4824,"[[0, 3, 6], [2, 11, 2]]",3507309539.2156863,3507.3095392156865,300.0,optimal,0.0016970634460449219
4825,"[[0, 3, 6], [2, 12, 1]]",3507309539.2156863,3507.3095392156865,300.0,optimal,0.0017628669738769531
4826,"[[0, 3, 6], [2, 12, 2]]",3507309539.2156863,3507.3095392156865,300.0,optimal,0.0017039775848388672
4827,"[[0, 3, 6], [2, 13, 1]]",3507309539.2156863,3507.3095392156865,300.0,optimal,0.0017611980438232422
4828,"[[0, 3, 6], [2, 13, 2]]",3507309539.2156863,3507.3095392156865,300.0,optimal,0.0016949176788330078
4829,"[[0, 3, 6], [2, 14, 1]]",3507309539.2156863,3507.3095392156865,300.0,optimal,0.0017540454864501953
4830,"[[0, 3, 6], [2, 14, 2]]",3507309539.2156863,3507.3095392156865,300.0,optimal,0.0016939640045166016
4831,"[[0, 3, 6], [2, 15, 1]]",3507309539.2156863,3507.3095392156865,300.0,optimal,0.0017590522766113281
4832,"[[0, 3, 6], [2, 15, 2]]",3507309539.2156863,3507.3095392156865,300.0,optimal,0.0016970634460449219
4833,"[[0, 3, 6], [2, 16, 1]]",3507309539.2156863,3507.3095392156865,300.0,optimal,0.0017580986022949219
4834,"[[0, 3, 6], [2, 16, 2]]",3507309539.2156863,3507.3095392156865,300.0,optimal,0.0016939640045166016
4835,"[[0, 3, 6], [2, 17, 1]]",3507309539.2156863,3507.3095392156865,300.0,optimal,0.0017621517181396484
4836,"[[0, 3, 6], [2, 17, 2]]",3507309539.2156863,3507.3095392156865,300.0,optimal,0.0017020702362060547
4837,"[[0, 3, 6], [2, 18, 1]]",3507309539.2156863,3507.3095392156865,300.0,optimal,0.0017650127410888672
4838,"[[0, 3, 6], [2, 18, 2]]",3507309539.2156863,3507.3095392156865,300.0,optimal,0.0017001628875732422
4839,"[[0, 3, 6], [2, 19, 1]]",3507309539.2156863,3507.3095392156865,300.0,optimal,0.0017611980438232422
4840,"[[0, 3, 6], [2, 19, 2]]",3507309539.2156863,3507.3095392156865,300.0,optimal,0.0016949176788330078
4841,"[[0, 3, 6], [2, 20, 1]]",3507309539.2156863,3507.3095392156865,300.0,optimal,0.0017740726470947266
4842,"[[0, 3, 6], [2, 20, 2]]",3507309539.2156863,3507.3095392156865,300.0,optimal,0.0016891956329345703
4843,"[[0, 3, 6], [2, 21, 1]]",3507309539.2156863,3507.3095392156865,300.0,optimal,0.001767873764038086
4844,"[[0, 3, 6], [2, 21, 2]]",3507309539.2156863,3507.3095392156865,300.0,optimal,0.001756906509399414
4845,"[[0, 3, 6], [2, 22, 1]]",3507309539.2156863,3507.3095392156865,300.0,optimal,0.0017740726470947266
4846,"[[0, 3, 6], [2, 22, 2]]",3507309539.2156863,3507.3095392156865,300.0,optimal,0.0017619132995605469
4847,"[[0, 3, 6], [2, 23, 1]]",3507309539.2156863,3507.3095392156865,300.0,optimal,0.0017590522766113281
4848,"[[0, 4, 2], [0, 6, 2]]",3507191777.5910363,3507.1917775910365,300.0,optimal,0.0017461776733398438
4849,"[[0, 4, 2], [0, 6, 3]]",3507251777.5910363,3507.2517775910364,300.0,optimal,0.0017330646514892578
4850,"[[0, 4, 2], [0, 6, 4]]",3507317454.901961,3507.317454901961,300.0,optimal,0.0017499923706054688
4851,"[[0, 4, 2], [0, 6, 5]]",3507412354.621849,3507.412354621849,300.0,optimal,0.0017910003662109375
4852,"[[0, 4, 2], [0, 6, 6]]",3507472354.621849,3507.4723546218493,300.0,optimal,0.0018291473388671875
4853,"[[0, 4, 2], [0, 7, 2]]",3507175877.8711486,3507.1758778711487,300.0,optimal,0.0017168521881103516
4854,"[[0, 4, 2], [0, 7, 3]]",3507241555.1820726,3507.2415551820727,300.0,optimal,0.0017788410186767578
4855,"[[0, 4, 2], [0, 7, 4]]",3507332824.089636,3507.332824089636,300.0,optimal,0.0018317699432373047
4856,"[[0, 4, 2], [0, 7, 5]]",3507392824.089636,3507.3928240896357,300.0,optimal,0.002026081085205078
4857,"[[0, 4, 2], [0, 7, 6]]",3507467501.4005604,3507.46750140056,300.0,optimal,0.0018591880798339844
4858,"[[0, 4, 2], [0, 8, 2]]",3507164417.0868344,3507.1644170868344,300.0,optimal,0.0016808509826660156
4859,"[[0, 4, 2], [0, 8, 3]]",3507254108.9635854,3507.254108963585,300.0,optimal,0.0017418861389160156
4860,"[[0, 4, 2], [0, 8, 4]]",3507314108.9635854,3507.3141089635856,300.0,optimal,0.0017507076263427734
4861,"[[0, 4, 2], [0, 8, 5]]",3507388786.27451,3507.38878627451,300.0,optimal,0.0018570423126220703
4862,"[[0, 4, 2], [0, 8, 6]]",3507492608.9635854,3507.4926089635856,300.0,optimal,0.001847982406616211
4863,"[[0, 4, 2], [0, 9, 2]]",3507171447.6190476,3507.1714476190477,300.0,optimal,0.001653909683227539
4864,"[[0, 4, 2], [0, 9, 3]]",3507231447.6190476,3507.2314476190477,300.0,optimal,0.0016510486602783203
4865,"[[0, 4, 2], [0, 9, 4]]",3507306124.929972,3507.306124929972,300.0,optimal,0.0016548633575439453
4866,"[[0, 4, 2], [0, 9, 5]]",3507408786.27451,3507.40878627451,300.0,optimal,0.0018048286437988281
4867,"[[0, 4, 2], [0, 9, 6]]",3507468786.27451,3507.46878627451,300.0,optimal,0.0018630027770996094
4868,"[[0, 4, 2], [0, 10, 2]]",3507151078.431372,3507.1510784313723,300.0,optimal,0.001641988754272461
4869,"[[0, 4, 2], [0, 10, 3]]",3507225755.7422967,3507.2257557422968,300.0,optimal,0.0016341209411621094
4870,"[[0, 4, 2], [0, 10, 4]]",3507322124.929972,3507.3221249299722,300.0,optimal,0.0017600059509277344
4871,"[[0, 4, 2], [0, 10, 5]]",3507382124.929972,3507.382124929972,300.0,optimal,0.0018188953399658203
4872,"[[0, 4, 2], [0, 10, 6]]",3507447802.240896,3507.447802240896,300.0,optimal,0.0018277168273925781
4873,"[[0, 4, 2], [0, 11, 2]]",3507146594.397759,3507.146594397759,300.0,optimal,0.0016179084777832031
4874,"[[0, 4, 2], [0, 11, 3]]",3507237863.305322,3507.237863305322,300.0,optimal,0.0016930103302001953
4875,"[[0, 4, 2], [0, 11, 4]]",3507297863.305322,3507.297863305322,300.0,optimal,0.0016639232635498047
4876,"[[0, 4, 2], [0, 11, 5]]",3507363540.6162467,3507.3635406162466,300.0,optimal,0.0017938613891601562
4877,"[[0, 4, 2], [0, 11, 6]]",3507464386.5546217,3507.464386554622,300.0,optimal,0.0018460750579833984
4878,"[[0, 4, 2], [0, 12, 2]]",3507157386.5546217,3507.1573865546216,300.0,optimal,0.0016460418701171875
4879,"[[0, 4, 2], [0, 12, 3]]",3507217386.5546217,3507.2173865546215,300.0,optimal,0.0017180442810058594
4880,"[[0, 4, 2], [0, 12, 4]]",3507283063.865546,3507.2830638655464,300.0,optimal,0.0017771720886230469
4881,"[[0, 4, 2], [0, 12, 5]]",3507378755.7422967,3507.3787557422966,300.0,optimal,0.001811981201171875
4882,"[[0, 4, 2], [0, 12, 6]]",3507438755.742297,3507.438755742297,300.0,optimal,0.0018050670623779297
4883,"[[0, 4, 2], [0, 13, 2]]",3507140071.148459,3507.140071148459,300.0,optimal,0.0016591548919677734
4884,"[[0, 4, 2], [0, 13, 3]]",3507205748.4593835,3507.2057484593834,300.0,optimal,0.0016570091247558594
4885,"[[0, 4, 2], [0, 13, 4]]",3507297648.1792717,3507.2976481792716,300.0,optimal,0.001714944839477539
4886,"[[0, 4, 2], [0, 13, 5]]",3507357648.1792717,3507.3576481792716,300.0,optimal,0.0017399787902832031
4887,"[[0, 4, 2], [0, 13, 6]]",3507432325.490196,3507.432325490196,300.0,optimal,0.0018088817596435547
4888,"[[0, 4, 2], [0, 14, 2]]",3507132171.428571,3507.1321714285714,300.0,optimal,0.0016198158264160156
4889,"[[0, 4, 2], [0, 14, 3]]",3507219386.5546217,3507.219386554622,300.0,optimal,0.0016388893127441406
4890,"[[0, 4, 2], [0, 14, 4]]",3507279386.5546217,3507.279386554622,300.0,optimal,0.0016849040985107422
4891,"[[0, 4, 2], [0, 14, 5]]",3507354063.865546,3507.3540638655463,300.0,optimal,0.0017421245574951172
4892,"[[0, 4, 2], [0, 14, 6]]",3507457278.9915967,3507.457278991597,300.0,optimal,0.0018379688262939453
4893,"[[0, 4, 2], [0, 15, 2]]",3507144863.305322,3507.1448633053224,300.0,optimal,0.0016448497772216797
4894,"[[0, 4, 2], [0, 15, 3]]",3507204863.305322,3507.2048633053223,300.0,optimal,0.0016858577728271484
4895,"[[0, 4, 2], [0, 15, 4]]",3507279540.616246,3507.2795406162463,300.0,optimal,0.0017397403717041016
4896,"[[0, 4, 2], [0, 15, 5]]",3507376909.803921,3507.376909803921,300.0,optimal,0.0019309520721435547
4897,"[[0, 4, 2], [0, 15, 6]]",3507436909.8039217,3507.4369098039215,300.0,optimal,0.0019168853759765625
4898,"[[0, 4, 2], [0, 16, 2]]",3507133994.1176467,3507.1339941176466,300.0,optimal,0.00164794921875
4899,"[[0, 4, 2], [0, 16, 3]]",3507208671.428571,3507.208671428571,300.0,optimal,0.0017137527465820312
